file no.,filename,status,logic,elapsed
206,gpgpu-sim_ispass2009/LIB/Pathcalc_Portfolio_KernelGPU2/kernel.cu,success,UFLRA,1224
207,gpgpu-sim_ispass2009/LIB/Pathcalc_Portfolio_KernelGPU/kernel.cu,success,UFLRA,1178
208,gpgpu-sim_ispass2009/LPS/laplace3d_kernel.cu,failed,UFLRA,2542
209,gpgpu-sim_ispass2009/MUM/mummergpuKernel.cu,success,UFLRA,903
210,gpgpu-sim_ispass2009/MUM/mummergpuRCKernel.cu,success,UFLRA,909
211,gpgpu-sim_ispass2009/NN/executeFirstLayer.cu,success,UFLRA,860
212,gpgpu-sim_ispass2009/NN/executeFourthLayer.cu,success,UFLRA,888
213,gpgpu-sim_ispass2009/NN/executeSecondLayer.cu,success,UFLRA,910
214,gpgpu-sim_ispass2009/NN/executeThirdLayer.cu,success,UFLRA,852
215,gpgpu-sim_ispass2009/NQU/nqueen.cu,success,UFLRA,971
216,gpgpu-sim_ispass2009/RAY/color.cu,success,UFLRA,1170
217,gpgpu-sim_ispass2009/RAY/d_render.cu,success,UFLRA,1051
218,gpgpu-sim_ispass2009/RAY/rayCalc.cu,success,UFLRA,966
219,gpgpu-sim_ispass2009/RAY/rayCast.cu,failed,UFLRA,1740
220,gpgpu-sim_ispass2009/RAY/rayTrace.cu,success,UFLRA,1349
221,gpgpu-sim_ispass2009/RAY/render.cu,success,UFLRA,1229
222,gpgpu-sim_ispass2009/RAY/renderPixel.cu,failed,UFLRA,1870
223,gpgpu-sim_ispass2009/STO/md5.cu,success,UFLRA,1023
224,gpgpu-sim_ispass2009/STO/md5_overlap.cu,success,UFLRA,1007
225,gpgpu-sim_ispass2009/STO/sha1.cu,success,UFLRA,1094
226,gpgpu-sim_ispass2009/STO/sha1_overlap.cu,success,UFLRA,1066
227,gpgpu-sim_ispass2009/WP/generated.cu,success,UFLRA,904
